year,office,program,program_name
2016,4400,201,Observatorio Ambiental
2016,4400,202,Atencion Ciudadana e Institucional
2016,4400,203,Evaluación y Cumplimiento Ambiental
2016,4400,204,Ecosistemas y Vida Silvestre
2016,4400,205,Saneamiento Ambiental
2016,4400,301,Fondo Ambiental de El Salvador
2016,4400,302,Fundación Ambientalista de Santa Ana
2016,4400,401,Preparación de Propuesta Readiness de El Salvador para el Fondo Cooperativo para el Carbono de los Bosques
2016,4400,402,Programa Nacional para el Manejo Integral de los Desechos Sólidos en El Salvador
2016,4400,403,Plan de Gobernabilidad y Planificación de la Gestión del Recurso Hídrico
2016,4400,8101,Ecosistemas
2016,4400,8102,Areas Pretegidas y Corredor Biológico
2016,4400,8201,Venta de Productos y Servicios del Observatorio Ambiental
2016,4401,0,"Linea Trabajo N/A, Inst."
2016,4401,101,Administración Superior
2016,4401,102,Programas de Inversión
2016,4401,103,Investigaciones de Programas y Proyectos Diversos
2016,4401,104,Proyecto la Montañona
2016,4401,105,Apoyo a la Implementación de la Estrategia Nacional de Cambio Climático de El Salvador
2016,4401,106,Fortalecimiento del Fondo Ambiental de El Salvador (FONAES)
2016,4401,107,"Proyectos ""Compensación Ambiental"""
2016,4600,0,"Linea Trabajo N/A, Inst."
2016,4600,101,Dirección Superior
2016,4600,201,Instituto Salvadoreño de Turismo
2016,4600,202,Corporación Salvadoreña de Turismo
2016,4600,301,Puesta en Valor de Atractivos Turisticos
2016,4600,302,Emprendimiento Local
2016,4600,303,Gobernanza Turistica
2016,4600,304,Gestión Ambiental
2016,4600,305,Coordinación y Administración
2016,4600,401,Subsidios Varios
2016,4601,0,"Linea Trabajo N/A, Inst."
2016,4601,101,Administración General
2016,4601,201,Mantenimiento de Turicentros y Parques
2016,4601,301,Infraestructura
2016,4602,0,"Linea Trabajo N/A, Inst."
2016,4602,101,Dirección y Administración
2016,4602,102,Desarrollo y Promoción Turística
2016,4602,103,Proyectos de Inversión Turística
2016,4602,201,"Fortalecimiento a la Micro, Pequeña y Mediana Empresa, a través del Turismo - China, Taiwán"
2017,100,0,"Linea Trabajo N/A, Inst."
2017,100,101,Dirección Superior
2017,100,102,Administración de Recursos Humanos
2017,100,103,Administración Financiera Institucional
2017,100,104,Comunicaciones
2017,100,201,"Pleno, Comisiones y Asistencia Legislativa"
2017,100,301,Infraestructura y Equipamiento
2017,100,302,Financiamiento al Programa de Modernización (BID)
2017,100,401,Construcción y Remodelación de Edificios
2017,200,0,"Linea Trabajo N/A, Inst."
2017,200,101,Dirección Superior
2017,200,102,Administración General
2017,200,201,Auditoría
2017,200,202,Juicio de Cuentas
2017,300,0,"Linea Trabajo N/A, Inst."
2017,300,101,Dirección Superior
2017,300,102,Dirección General
2017,300,103,Asesoría y Apoyo Superior
2017,300,104,Administración General
2017,300,201,Organización y Registro Electoral
2017,300,202,Capacitación Electoral y Fortalecimiento Democrático
2017,300,203,Fiscalización Electoral
2017,300,301,Registro Nacional de las Personas Naturales
2017,300,4101,Organización y Desarrollo Electoral
2017,300,4102,Fiscalización Electoral
2017,301,0,"Linea Trabajo N/A, Inst."
2017,301,101,Dirección Superior
2017,301,102,Administración y Gestión Financiera
2017,301,201,Registro e Identificación de las Personas Naturales
2017,400,0,"Linea Trabajo N/A, Inst."
2017,400,101,Dirección Superior
2017,400,102,Unidad Financiera Institucional
2017,400,103,Resolución de Peticiones
2017,400,104,Actualización y Control de Registro
2017,500,0,"Linea Trabajo N/A, Inst."
2017,500,101,Dirección Superior
2017,500,102,Administración General
2017,500,103,Unidad Financiera Institucional
2017,500,104,Secretaría para Asuntos Legislativos y Jurídicos
2017,500,105,Innovación Tecnológica e Informática
2017,500,106,Servicio de Becas
2017,500,201,Dirección y Administración
2017,500,202,Desarrollo Comunitario
2017,500,301,Gobernabilidad
2017,500,401,Dirección Superior y Apoyo Institucional
2017,500,402,Implementación de Políticas de Inclusión Social
2017,500,403,División de Asistencia Alimentaria
2017,500,404,Programa Ciudad Mujer
2017,500,405,Reparación a Víctimas de Graves Violaciones a Derechos Humanos
2017,500,406,Cumplimiento de la Sentencia El Mozote y Lugares Aledaños
2017,500,407,Programa Ciudad Mujer (Subvención UE)
2017,500,501,Dirección Estratégica y Apoyo Transversal
2017,500,502,Pago de IVA
2017,500,503,Cumplimiento de la Sentencia El Mozote y Lugares Aledaños
2017,500,504,Planificación del Desarrollo
2017,500,505,Coordinación de Gobierno y Cooperación Internacional
2017,500,506,Transformación del Estado
2017,500,601,Dirección y Administración
2017,500,602,Servicios de Cultura y Arte
2017,500,603,Gestión y Desarrollo del Instituto Superior de las Artes y Cultura
2017,500,604,Subsidio a Casas de Cultura y ONG´s
2017,500,605,Cumplimiento de la Sentencia El  Mozote y Lugares Aledaños
2017,500,701,Servicio de Comunicación Oficial de la Presidencia
2017,500,702,Radio Nacional y Canal 10 Televisión Educativa y Cultural de El Salvador
2017,500,801,"Instituto Nacional de los Deportes de El Salvador, Gastos Corrientes"
2017,500,802,"Instituto Salvadoreño para el Desarrollo de la Mujer, Gastos Corrientes"
2017,500,803,"Instituto Salvadoreño para el Desarrollo de la Mujer, Gastos de Capital"
2017,500,804,"Organismo Promotor de Exportaciones e Inversiones de El Salvador, Gastos Corrientes"
2017,500,805,"Organismo Promotor de Exportaciones e Inversiones de El Salvador, Gastos de Capital"
2017,500,806,"Instituto Nacional de los Deportes de El Salvador, Gastos de Capital"
2017,500,901,Consejo Nacional de Atención Integral a la Persona Discapacitada
2017,500,902,Consejo Nacional para el Desarrollo Sostenible
2017,500,903,Fondo Solidario para la Familia Microempresaria
2017,500,1001,Dirección y  Administración
2017,500,1101,Comunidades  Solidarias-STPP-FOCAP-PACSES
2017,500,1201,Comunidades Solidarias-SIS- FOCAP
2017,500,1301,Ciudad Mujer
2017,500,1401,Fortalecimiento y Rehabilitación de Espacios Juveniles-FOCAP-PACSES
2017,500,1501,Plan Social SETEPLAN-FOCAP
2017,500,8101,Sistema Nacional de Medios Públicos
2017,500,8201,Administración y Comercialización de Bienes y Servicios Culturales
2017,501,0,"Linea Trabajo N/A, Inst."
2017,501,101,Dirección Superior
2017,501,102,Administración General
2017,501,103,Unidad Financiera Institucional
2017,501,201,Deporte Comunal
2017,501,202,Promoción y Masificación Deportiva
2017,501,203,Ciencias Aplicadas al Deporte
2017,501,204,Desarrollo Deportivo
2017,501,205,Residencia Deportiva
2017,501,301,Apoyo a otras Entidades
2017,501,302,Infraestructura Deportiva
2017,501,4101,Prevencion de la Violencia
2017,504,0,"Linea Trabajo N/A, Inst."
2017,504,101,Dirección Superior
2017,504,102,Unidades de Apoyo
2017,504,103,Administración y Finanzas
2017,504,201,Vigilancia y Promoción de los Avances en Materia de Igualdad Sustantiva de las Mujeres
2017,504,202,Vigilancia y Promoción del Acceso de las Mujeres a una Vida Libre de Violencia
2017,504,203,Servicios de Atencion Integral y Especializados a Mujeres que Enfrentan Violencia
2017,504,301,Ciudad Mujer Lourdes Colón
2017,504,302,Ciudad Mujer Usulután
2017,504,303,Ciudad Mujer Santa Ana
2017,504,304,Ciudad Mujer San Martín
2017,504,305,Ciudad Mujer Morazán
2017,504,306,Ciudad Mujer San Miguel
2017,504,401,Cumplimiento de la Sentencia: Caso Mozote y Lugares Aledaños
2017,504,501,Proyectos que Promuevan y Garanticen una Vida Libre de Violencia para las Mujeres
2017,504,601,Mejoramiento de la Capacidad Instalada
2017,507,0,"Linea Trabajo N/A, Inst."
2017,507,101,Dirección Superior y Administración
2017,507,201,Mejora Regulatoria
2017,507,202,Desarrollo de Asocios
2017,507,301,Calidad de la Educación
2017,507,302,Reformas del Sistema FCTP
2017,507,401,Expansión de la Carretera del Litoral
2017,507,402,Infraestructura en el Cruce Fronterizo
2017,507,501,Seguimiento y Evaluación
2017,537,0,"Linea Trabajo N/A, Inst."
2017,537,101,Dirección Superior y Ejecutiva
2017,537,102,Finanzas
2017,537,103,Administración
2017,537,201,Otorgamiento y Recuperación de Créditos
2017,537,301,Igualdad Sustantiva y Vida Libre de Violencia para las Mujeres
2017,551,0,"Linea Trabajo N/A, Inst."
2017,551,101,Dirección Superior y Administración Institucional
2017,551,102,Promoción y Atracción de Inversiones Extranjeras
2017,551,103,Promoción  de Exportaciones de Bienes y Servicios Nacionales
2017,551,104,Promoción y Dirección Estratégica de los Asocios Público Privados Nacionales
2017,551,105,Fortalecimiento Empresarial y Promoción de Exportaciones e Inversiones
2017,551,106,"PROYECTOS DE PROMOCION DE EMPLEO A TRAVES DE LA INVERSION EXTRANJERA, LAS EXPORTACIONES Y EL TURISMO"
2017,600,0,"Linea Trabajo N/A, Inst."
2017,600,101,Dirección Superior y Administración
2017,600,201,Gestión Operativa Institucional
2017,650,0,"Linea Trabajo N/A, Inst."
2017,650,101,Dirección Superior
2017,650,102,Administración y Finanzas
2017,650,201,Gestión Operativa
2017,700,0,"Linea Trabajo N/A, Inst."
2017,700,101,Dirección Superior
2017,700,102,Inversión y Crédito Público
2017,700,103,Administración General
2017,700,104,Sistema de Administración Financiera Integrada
2017,700,201,Dirección y Apoyo Administrativo
2017,700,202,Conducción del Proceso Presupuestario
2017,700,301,Dirección y Apoyo Institucional
2017,700,302,Fiscalización
2017,700,303,Asistencia Técnica y Registro Tributario
2017,700,401,Apoyo Administrativo y Financiero
2017,700,402,Apoyo Operativo
2017,700,403,Servicios de Aduana
2017,700,501,Dirección y Administración Superior
2017,700,502,Percepción y Administración de Ingresos del Tesoro Público
2017,700,503,Transferencia de Fondos por Egresos Presupuestarios y Otros Fondos de Manejo Especial
2017,700,601,Dirección y Administración
2017,700,602,Consolidación y Generación de Informes
2017,700,603,Asistencia Técnica Contable
2017,700,701,Dirección y Soporte Administrativo
2017,700,702,Servicios Técnicos Tributarios y de Aduanas
2017,700,801,"Construcción, Reconstrucción, Remodelación, Equipamiento de Instalaciones y Adquisición de Inmuebles"
2017,700,901,Fondo para el  Desarrollo Económico y Social de los Municipios - Gastos Corrrientes
2017,700,902,Fondo para el  Desarrollo Económico y Social de los Municipios - Gastos de Capital
2017,700,1001,Atención de Gastos Administrativos
2017,700,1002,Modernización del Gasto Público y de la Administración Financiera
2017,700,1003,Fortalecimiento y Ejecución de Iniciativas en la Administración de la Información y en la Transparencia del Sector Público
2017,700,1004,Coordinación del Proyecto y Fortalecimiento del Ministerio de Hacienda
2017,700,1101,Recuperación de Lisiados
2017,700,1102,Fondo para el Desarrollo Económico y Social de los Municipios-Gastos de Capital
2017,700,1201,Fideicomiso Especial de Desarrollo Agropecuario
2017,700,1301,Clases Pasivas
2017,700,1302,Aportes al Régimen General de Salud del ISSS
2017,700,1303,Contribuciones a Organismos Internacionales
2017,700,1304,Provisión para Devolución de Ingresos de Años Anteriores
2017,700,1305,Devolución IVA a Exportadores
2017,700,1306,Incentivo Fiscal  a las Exportaciones
2017,700,1307,Seguro de Vida de los Empleados Públicos
2017,700,1308,Litigios Judiciales
2017,700,1309,Devolución Impuesto Sobre la Renta
2017,700,1310,Anticipo de Deuda Política
2017,700,1311,Financiamiento al Régimen de Pensiones de Previsión Social de la Fuerza Armada
2017,700,1401,Apoyo al Programa de Erradicación de la Pobreza en El Salvador
2017,700,1402,Apoyo a la Prevencion de la Violencia
2017,700,1403,Compensación a Personas en Condición de Vulnerabilidad a Consecuencia del Conflicto Armado Interno
2017,700,1501,Financiamiento de Contrapartidas Fondos del Milenio
2017,700,1502,Fideicomiso de Obligaciones Previsionales
2017,700,1501NA,Financiamiento de Contrapartidas Fondos del Milenio
2017,700,1502NA,Borrar
2017,700,1601,Mitigación y Prevención de Desastres
2017,700,1602,Aportes al Régimen General de Salud del ISSS
2017,700,1603,Contribuciones a Organismos Internacionales
2017,700,1604,Provisión para Devolución de Ingresos de Años Anteriores
2017,700,1605,Devolución IVA a Exportadores
2017,700,1606,Incentivo Fiscal  a las Exportaciones
2017,700,1607,Seguro de Vida de los Empleados Públicos
2017,700,1608,Litigios Judiciales
2017,700,1609,Reintegro del Derecho Arancelario de Importación
2017,700,1610,Devolución Impuesto Sobre la Renta
2017,700,1701,Financiamiento a las Operaciones de Reporto del Banco Central de Reserva de El Salvador.
2017,700,1702,Apoyo al Desarrollo Local
2017,700,1703,Apoyo al Programa Empleo y Empleabilidad Joven
2017,700,1801,Financiamiento del Seguro para la Atención de Catástrofes Naturales
2017,700,1901,Fondo de Amortización del Sistema de Pensiones Público
2017,700,1902,Fideicomiso de Obligaciones Previsionales
2017,700,2001,Subsidios Varios
2017,700,2101,Contribución Especial para la Seguridad Ciudadana y Convivencia
2017,700,2102,Contribución Especial  Grandes Contribuyentes
2017,700,2201,Intereses Deuda Interna
2017,700,2202,Amortización Deuda Interna
2017,700,2301,Intereses Deuda Externa
2017,700,2302,Amortización Deuda Externa
2017,700,2401,Financiamiento al Presupuesto Especial Extraordinario para el Evento Electoral
2017,700,2402,Borrar
2017,700,2501,Apoyo al Fondo de Inversión Nacional en Electricidad y Telefonia
2017,700,5101,Regimen de Pensiones de Previsión Social de la Fuerza Armada
2017,700,8101,Administración y Operación FAE Finca
2017,700,8201,Administración y Operación Fondo Especial DGA
2017,701,0,"Linea Trabajo N/A, Inst."
2017,701,101,Dirección Superior
2017,701,102,Administración General y Financiera
2017,701,201,Lotería Tradicional
2017,701,202,Lotería Instantánea
2017,701,301,Sistema de Lotería Tradicional
2017,701,302,Sistema de Lotería Instantánea
2017,701,401,Productos de  Lotería Tradicional
2017,701,402,Productos de Loteria Instantánea
2017,702,0,"Linea Trabajo N/A, Inst."
2017,702,101,Dirección Superior y Administración Institucional
2017,702,102,Gestión Financiera
2017,702,201,"Pago de Pensiones Sistema Tradicional, INPEP"
2017,702,202,Pago de Pensiones Sistema Temporal
2017,702,203,Pago de Jubilaciones y Pensiones Civiles del Estado
2017,702,204,Pago de Pensiones Coordinadas con el ISSS
2017,702,205,"Pago de Pensiones Sistema Tradicional, Fideicomiso"
2017,703,0,"Linea Trabajo N/A, Inst."
2017,800,0,"Linea Trabajo N/A, Inst."
2017,800,101,Dirección Superior
2017,800,102,Coordinación General Administrativa y Financiera
2017,800,103,Protocolo y Ordenes
2017,800,104,Oficina de Asuntos de Género
2017,800,201,Representaciones Diplomáticas
2017,800,202,Representaciones Consulares
2017,800,203,Coordinación del Servicio Exterior
2017,800,204,Vinculación con Salvadoreños en el Exterior
2017,800,205,Gestión de Búsqueda de Niños y Niñas Desaparecidos
2017,800,206,Derechos Humanos
2017,800,207,Protección y Desarrollo de la Persona Migrante Salvadoreña
2017,800,301,Política Exterior
2017,800,302,Desarrollo Social Integral
2017,800,303,Asuntos Limítrofes y Fronterizos
2017,800,304,Proyecto Mesoamérica
2017,800,401,Cooperación para el Desarrollo
2017,800,402,Relaciones Económicas
2017,800,403,"Consejerías Económicas, Comerciales y de Turismo"
2017,800,501,Formación Diplomática y Consular
2017,800,8101,FAE Instituto Especializado de Eduación Superior para la Formación Diplomática
2017,800,8201,FAE Para la Atención a los salvadoreños y salvadoreñas en el exterior y para las personas retornadas
2017,900,0,"Linea Trabajo N/A, Inst."
2017,900,101,Administración Superior
2017,900,102,Gestión Financiera Institucional
2017,900,201,Operaciones del Ejército y de Apoyo Institucional
2017,900,202,Operaciones de la Fuerza Aérea
2017,900,203,Operaciones de la Fuerza Naval
2017,900,301,Instituto de Previsión Social de la Fuerza Armada
2017,900,401,Equipamiento Institucional
2017,900,402,Comunicaciones Estratégicas
2017,900,5101,Apoyo a la Seguridad Publica
2017,900,8101,Industrias Militares
2017,900,8201,Hospital Militar Central
2017,900,8301,Comando de Ingenieros de la Fuerza Armada
2017,900,8401,Hospital Militar Regional de San Miguel
2017,900,8501,Fuerza Aerea Salvadoreña
2017,900,8601,Fuerza Naval de El Salvador
2017,900,8701,Medios de Comunicación y Reproducción de la Fuerza Armada
2017,900,8901,MDN-Recursos del Fondo Especial de Dineros de Medidas Cautelares o de Extinción
2017,902,0,"Linea Trabajo N/A, Inst."
2017,902,101,Dirección Superior
2017,902,102,Administración General y Financiera
2017,902,201,Suministros a Sanidad Militar
2017,902,202,Comercialización
2017,902,301,Programa de Rehabilitación
2017,902,302,Régimen de Pensionados - COSAM
2017,902,303,Apoyo Administrativo a los Fondos en Administración
2017,902,304,Fondo de Apoyo al COSAM
2017,1500,0,"Linea Trabajo N/A, Inst."
2017,1500,101,Dirección Superior y Administración
2017,1500,102,Transversalidad del Enfoque de Igualdad y Edidad de Género
2017,1500,201,Selección  de Magistrados y Jueces
2017,1500,202,Evaluación de Magistrados y Jueces
2017,1500,301,Escuela de Capacitación Judicial
